model,task,story_id,repetition,step_from,step_to,distance
deepseek32b,implicature,swmimp076,2,1,2,0.208717
deepseek32b,implicature,swmimp076,2,2,3,0.438877
deepseek32b,implicature,swmimp076,2,3,4,0.264664
deepseek32b,implicature,swmimp076,2,4,5,0.139701
deepseek32b,implicature,swmimp076,3,1,2,0.343469
deepseek32b,implicature,swmimp076,3,2,3,0.164794
deepseek32b,implicature,swmimp076,3,3,4,0.175305
deepseek32b,implicature,swmimp076,3,4,5,0.153317
deepseek32b,implicature,swmimp077,1,1,2,0.322758
deepseek32b,implicature,swmimp077,1,2,3,0.52502
deepseek32b,implicature,swmimp077,1,3,4,0.487767
deepseek32b,implicature,swmimp077,1,4,5,0.372288
deepseek32b,implicature,swmimp077,1,5,6,0.366326
deepseek32b,implicature,swmimp077,2,1,2,0.232221
deepseek32b,implicature,swmimp077,2,2,3,0.238427
deepseek32b,implicature,swmimp077,2,3,4,0.04788
deepseek32b,implicature,swmimp077,2,4,5,0.179025
deepseek32b,implicature,swmimp077,2,5,6,0.284628
deepseek32b,implicature,swmimp077,3,1,2,0.197315
deepseek32b,implicature,swmimp077,3,2,3,0.185361
deepseek32b,implicature,swmimp077,3,3,4,0.274931
deepseek32b,implicature,swmimp077,3,4,5,0.148872
deepseek32b,implicature,swmimp077,3,5,6,0.295818
deepseek32b,implicature,swmimp078,1,1,2,0.15607
deepseek32b,implicature,swmimp078,1,2,3,0.06545
deepseek32b,implicature,swmimp078,1,3,4,0.247402
deepseek32b,implicature,swmimp078,1,4,5,0.117576
deepseek32b,implicature,swmimp078,1,5,6,0.103416
deepseek32b,implicature,swmimp078,1,6,7,0.469359
deepseek32b,implicature,swmimp078,2,1,2,0.272177
deepseek32b,implicature,swmimp078,2,2,3,0.239848
deepseek32b,implicature,swmimp078,2,3,4,0.188761
deepseek32b,implicature,swmimp078,2,4,5,0.239702
deepseek32b,implicature,swmimp078,2,5,6,0.201759
deepseek32b,implicature,swmimp078,2,6,7,0.3059
deepseek32b,implicature,swmimp078,3,1,2,0.287374
deepseek32b,implicature,swmimp078,3,2,3,0.362887
deepseek32b,implicature,swmimp078,3,3,4,0.209621
deepseek32b,implicature,swmimp078,3,4,5,0.046073
deepseek32b,implicature,swmimp078,3,5,6,0.189749
deepseek32b,implicature,swmimp078,3,6,7,0.259504
deepseek32b,implicature,swmimp079,1,1,2,0.34288
deepseek32b,implicature,swmimp079,1,2,3,0.456044
deepseek32b,implicature,swmimp079,1,3,4,0.272448
deepseek32b,implicature,swmimp079,1,4,5,0.172756
deepseek32b,implicature,swmimp079,1,5,6,0.351472
deepseek32b,implicature,swmimp079,1,6,7,0.116423
deepseek32b,implicature,swmimp079,1,7,8,0.347366
deepseek32b,implicature,swmimp079,2,1,2,0.203218
deepseek32b,implicature,swmimp079,2,2,3,0.327525
deepseek32b,implicature,swmimp079,2,3,4,0.384218
deepseek32b,implicature,swmimp079,2,4,5,0.289403
deepseek32b,implicature,swmimp079,2,5,6,0.243853
deepseek32b,implicature,swmimp079,2,6,7,0.154391
deepseek32b,implicature,swmimp079,2,7,8,0.130217
deepseek32b,implicature,swmimp079,3,1,2,0.384403
deepseek32b,implicature,swmimp079,3,2,3,0.352012
deepseek32b,implicature,swmimp079,3,3,4,0.274418
deepseek32b,implicature,swmimp079,3,4,5,0.270939
deepseek32b,implicature,swmimp079,3,5,6,0.286471
deepseek32b,implicature,swmimp079,3,6,7,0.223324
deepseek32b,implicature,swmimp079,3,7,8,0.319095
deepseek32b,implicature,swmimp080,1,1,2,0.074804
deepseek32b,implicature,swmimp080,1,2,3,0.160826
deepseek32b,implicature,swmimp080,1,3,4,0.020812
deepseek32b,implicature,swmimp080,1,4,5,0.009048
deepseek32b,implicature,swmimp080,1,5,6,0.129849
deepseek32b,implicature,swmimp080,2,1,2,0.371693
deepseek32b,implicature,swmimp080,2,2,3,0.119095
deepseek32b,implicature,swmimp080,2,3,4,0.03635
deepseek32b,implicature,swmimp080,2,4,5,0.159004
deepseek32b,implicature,swmimp080,2,5,6,0.154231
deepseek32b,implicature,swmimp080,3,1,2,0.247844
deepseek32b,implicature,swmimp080,3,2,3,0.157726
deepseek32b,implicature,swmimp080,3,3,4,0.099836
deepseek32b,implicature,swmimp080,3,4,5,0.072653
deepseek32b,implicature,swmimp080,3,5,6,0.017648
deepseek32b,implicature,swmimp081,1,1,2,0.201881
deepseek32b,implicature,swmimp081,1,2,3,0.265501
deepseek32b,implicature,swmimp081,1,3,4,0.10264
deepseek32b,implicature,swmimp081,1,4,5,0.158375
deepseek32b,implicature,swmimp081,1,5,6,0.228023
deepseek32b,implicature,swmimp081,2,1,2,0.269547
deepseek32b,implicature,swmimp081,2,2,3,0.146784
deepseek32b,implicature,swmimp081,2,3,4,0.264782
deepseek32b,implicature,swmimp081,2,4,5,0.321895
deepseek32b,implicature,swmimp081,2,5,6,0.359399
deepseek32b,implicature,swmimp081,3,1,2,0.202979
deepseek32b,implicature,swmimp081,3,2,3,0.210803
deepseek32b,implicature,swmimp081,3,3,4,0.108277
deepseek32b,implicature,swmimp081,3,4,5,0.077935
deepseek32b,implicature,swmimp081,3,5,6,0.308744
deepseek32b,implicature,swmimp082,1,1,2,0.382811
deepseek32b,implicature,swmimp082,1,2,3,0.274486
deepseek32b,implicature,swmimp082,1,3,4,0.371246
deepseek32b,implicature,swmimp082,1,4,5,0.146738
deepseek32b,implicature,swmimp082,2,1,2,0.337874
deepseek32b,implicature,swmimp082,2,2,3,0.241899
deepseek32b,implicature,swmimp082,2,3,4,0.229829
deepseek32b,implicature,swmimp082,2,4,5,0.410235
deepseek32b,implicature,swmimp082,3,1,2,0.24976
deepseek32b,implicature,swmimp082,3,2,3,0.301562
deepseek32b,implicature,swmimp082,3,3,4,0.28891
deepseek32b,implicature,swmimp082,3,4,5,0.131203
deepseek32b,implicature,swmimp083,1,1,2,0.322545
deepseek32b,implicature,swmimp083,1,2,3,0.099113
deepseek32b,implicature,swmimp083,1,3,4,0.211709
deepseek32b,implicature,swmimp083,1,4,5,0.027848
deepseek32b,implicature,swmimp083,1,5,6,0.265192
deepseek32b,implicature,swmimp083,1,6,7,0.251576
deepseek32b,implicature,swmimp083,2,1,2,0.300083
deepseek32b,implicature,swmimp083,2,2,3,0.164473
deepseek32b,implicature,swmimp083,2,3,4,0.093985
deepseek32b,implicature,swmimp083,2,4,5,0.132052
deepseek32b,implicature,swmimp083,2,5,6,0.260723
deepseek32b,implicature,swmimp083,2,6,7,0.265822
deepseek32b,implicature,swmimp083,3,1,2,0.348913
deepseek32b,implicature,swmimp083,3,2,3,0.357052
deepseek32b,implicature,swmimp083,3,3,4,0.175546
deepseek32b,implicature,swmimp083,3,4,5,0.138229
deepseek32b,implicature,swmimp083,3,5,6,0.177504
deepseek32b,implicature,swmimp083,3,6,7,0.155523
deepseek32b,implicature,swmimp084,1,1,2,0.253506
deepseek32b,implicature,swmimp084,1,2,3,0.274441
deepseek32b,implicature,swmimp084,1,3,4,0.307484
deepseek32b,implicature,swmimp084,1,4,5,0.447454
deepseek32b,implicature,swmimp084,1,5,6,0.172935
deepseek32b,implicature,swmimp084,2,1,2,0.269262
deepseek32b,implicature,swmimp084,2,2,3,0.278007
deepseek32b,implicature,swmimp084,2,3,4,0.219423
deepseek32b,implicature,swmimp084,2,4,5,0.188294
deepseek32b,implicature,swmimp084,2,5,6,0.302297
deepseek32b,implicature,swmimp084,3,1,2,0.189267
deepseek32b,implicature,swmimp084,3,2,3,0.31802
deepseek32b,implicature,swmimp084,3,3,4,0.170199
deepseek32b,implicature,swmimp084,3,4,5,0.459403
deepseek32b,implicature,swmimp084,3,5,6,0.349535
deepseek32b,implicature,swmimp085,1,1,2,0.126887
deepseek32b,implicature,swmimp085,1,2,3,0.319368
deepseek32b,implicature,swmimp085,1,3,4,0.158385
deepseek32b,implicature,swmimp085,1,4,5,0.15661
deepseek32b,implicature,swmimp085,1,5,6,0.224868
deepseek32b,implicature,swmimp085,1,6,7,0.350591
deepseek32b,implicature,swmimp085,1,7,8,0.406208
deepseek32b,implicature,swmimp085,1,8,9,0.166633
deepseek32b,implicature,swmimp085,2,1,2,0.278313
deepseek32b,implicature,swmimp085,2,2,3,0.177458
deepseek32b,implicature,swmimp085,2,3,4,0.258067
deepseek32b,implicature,swmimp085,2,4,5,0.228567
deepseek32b,implicature,swmimp085,2,5,6,0.132177
deepseek32b,implicature,swmimp085,2,6,7,0.250314
deepseek32b,implicature,swmimp085,2,7,8,0.105845
deepseek32b,implicature,swmimp085,2,8,9,0.290876
deepseek32b,implicature,swmimp085,3,1,2,0.352389
deepseek32b,implicature,swmimp085,3,2,3,0.391049
deepseek32b,implicature,swmimp085,3,3,4,0.161802
deepseek32b,implicature,swmimp085,3,4,5,0.243887
deepseek32b,implicature,swmimp085,3,5,6,0.186238
deepseek32b,implicature,swmimp085,3,6,7,0.245058
deepseek32b,implicature,swmimp085,3,7,8,0.229592
deepseek32b,implicature,swmimp085,3,8,9,0.245336
deepseek32b,implicature,swmimp086,1,1,2,0.034384
deepseek32b,implicature,swmimp086,1,2,3,0.056292
deepseek32b,implicature,swmimp086,1,3,4,0.157861
deepseek32b,implicature,swmimp086,1,4,5,0.22865
deepseek32b,implicature,swmimp086,1,5,6,0.234569
deepseek32b,implicature,swmimp086,2,1,2,0.161551
deepseek32b,implicature,swmimp086,2,2,3,0.14048
deepseek32b,implicature,swmimp086,2,3,4,0.145069
deepseek32b,implicature,swmimp086,2,4,5,0.242046
deepseek32b,implicature,swmimp086,2,5,6,0.232935
deepseek32b,implicature,swmimp086,3,1,2,0.112055
deepseek32b,implicature,swmimp086,3,2,3,0.110293
deepseek32b,implicature,swmimp086,3,3,4,0.180786
deepseek32b,implicature,swmimp086,3,4,5,0.163511
deepseek32b,implicature,swmimp086,3,5,6,0.224346
deepseek32b,implicature,swmimp087,1,1,2,0.51556
deepseek32b,implicature,swmimp087,1,2,3,0.510506
deepseek32b,implicature,swmimp087,1,3,4,0.405985
deepseek32b,implicature,swmimp087,1,4,5,0.082119
deepseek32b,implicature,swmimp087,2,1,2,0.544598
deepseek32b,implicature,swmimp087,2,2,3,0.572033
deepseek32b,implicature,swmimp087,2,3,4,0.298416
deepseek32b,implicature,swmimp087,2,4,5,0.270887
deepseek32b,implicature,swmimp087,3,1,2,0.403627
deepseek32b,implicature,swmimp087,3,2,3,0.352977
deepseek32b,implicature,swmimp087,3,3,4,0.23184
deepseek32b,implicature,swmimp087,3,4,5,0.276889
deepseek32b,implicature,swmimp088,1,1,2,0.125889
deepseek32b,implicature,swmimp088,1,2,3,0.680658
deepseek32b,implicature,swmimp088,1,3,4,0.758692
deepseek32b,implicature,swmimp088,1,4,5,0.160671
deepseek32b,implicature,swmimp088,2,1,2,0.303607
deepseek32b,implicature,swmimp088,2,2,3,0.475557
deepseek32b,implicature,swmimp088,2,3,4,0.529633
deepseek32b,implicature,swmimp088,2,4,5,0.233315
deepseek32b,implicature,swmimp088,3,1,2,0.165279
deepseek32b,implicature,swmimp088,3,2,3,0.184521
deepseek32b,implicature,swmimp088,3,3,4,0.303256
deepseek32b,implicature,swmimp088,3,4,5,0.564483
deepseek32b,implicature,swmimp089,1,1,2,0.47731
deepseek32b,implicature,swmimp089,1,2,3,0.201213
deepseek32b,implicature,swmimp089,1,3,4,0.373674
deepseek32b,implicature,swmimp089,2,1,2,0.422701
deepseek32b,implicature,swmimp089,2,2,3,0.077783
deepseek32b,implicature,swmimp089,2,3,4,0.208927
deepseek32b,implicature,swmimp089,3,1,2,0.214382
deepseek32b,implicature,swmimp089,3,2,3,0.284856
deepseek32b,implicature,swmimp089,3,3,4,0.305437
deepseek32b,implicature,swmimp090,1,1,2,0.229648
deepseek32b,implicature,swmimp090,1,2,3,0.160354
deepseek32b,implicature,swmimp090,1,3,4,0.202768
deepseek32b,implicature,swmimp090,2,1,2,0.08546
deepseek32b,implicature,swmimp090,2,2,3,0.181351
deepseek32b,implicature,swmimp090,2,3,4,0.178689
deepseek32b,implicature,swmimp090,3,1,2,0.191968
deepseek32b,implicature,swmimp090,3,2,3,0.166711
deepseek32b,implicature,swmimp090,3,3,4,0.153885
deepseek32b,implicature,swmimp091,1,1,2,0.220998
deepseek32b,implicature,swmimp091,1,2,3,0.282914
deepseek32b,implicature,swmimp091,1,3,4,0.411344
deepseek32b,implicature,swmimp091,1,4,5,0.143515
deepseek32b,implicature,swmimp091,1,5,6,0.132095
deepseek32b,implicature,swmimp091,2,1,2,0.061898
deepseek32b,implicature,swmimp091,2,2,3,0.126836
deepseek32b,implicature,swmimp091,2,3,4,0.280064
deepseek32b,implicature,swmimp091,2,4,5,0.365355
deepseek32b,implicature,swmimp091,2,5,6,0.077329
deepseek32b,implicature,swmimp091,3,1,2,0.143115
deepseek32b,implicature,swmimp091,3,2,3,0.435813
deepseek32b,implicature,swmimp091,3,3,4,0.057985
deepseek32b,implicature,swmimp091,3,4,5,0.162042
deepseek32b,implicature,swmimp091,3,5,6,0.55115
deepseek32b,implicature,swmimp092,1,1,2,0.427733
deepseek32b,implicature,swmimp092,1,2,3,0.038428
deepseek32b,implicature,swmimp092,1,3,4,0.335324
deepseek32b,implicature,swmimp092,1,4,5,0.026493
deepseek32b,implicature,swmimp092,1,5,6,0.234481
deepseek32b,implicature,swmimp092,1,6,7,0.215682
deepseek32b,implicature,swmimp092,1,7,8,0.127929
deepseek32b,implicature,swmimp092,1,8,9,0.099367
deepseek32b,implicature,swmimp092,2,1,2,0.320824
deepseek32b,implicature,swmimp092,2,2,3,0.364404
deepseek32b,implicature,swmimp092,2,3,4,0.359601
deepseek32b,implicature,swmimp092,2,4,5,0.306761
deepseek32b,implicature,swmimp092,2,5,6,0.267106
deepseek32b,implicature,swmimp092,2,6,7,0.438871
deepseek32b,implicature,swmimp092,2,7,8,0.337223
deepseek32b,implicature,swmimp092,2,8,9,0.233701
deepseek32b,implicature,swmimp092,3,1,2,0.328788
deepseek32b,implicature,swmimp092,3,2,3,0.089434
deepseek32b,implicature,swmimp092,3,3,4,0.312741
deepseek32b,implicature,swmimp092,3,4,5,0.20199
deepseek32b,implicature,swmimp092,3,5,6,0.425425
deepseek32b,implicature,swmimp092,3,6,7,0.233823
deepseek32b,implicature,swmimp092,3,7,8,0.306513
deepseek32b,implicature,swmimp092,3,8,9,0.39583
deepseek32b,implicature,swmimp093,1,1,2,0.23626
deepseek32b,implicature,swmimp093,1,2,3,0.377056
deepseek32b,implicature,swmimp093,1,3,4,0.210457
deepseek32b,implicature,swmimp093,1,4,5,0.144038
deepseek32b,implicature,swmimp093,2,1,2,0.349085
deepseek32b,implicature,swmimp093,2,2,3,0.191076
deepseek32b,implicature,swmimp093,2,3,4,0.277788
deepseek32b,implicature,swmimp093,2,4,5,0.2704
deepseek32b,implicature,swmimp093,3,1,2,0.236713
deepseek32b,implicature,swmimp093,3,2,3,0.189254
deepseek32b,implicature,swmimp093,3,3,4,0.202602
deepseek32b,implicature,swmimp093,3,4,5,0.083528
deepseek32b,implicature,swmimp094,1,1,2,0.117005
deepseek32b,implicature,swmimp094,1,2,3,0.183055
deepseek32b,implicature,swmimp094,1,3,4,0.169274
deepseek32b,implicature,swmimp094,1,4,5,0.2173
deepseek32b,implicature,swmimp094,1,5,6,0.188979
deepseek32b,implicature,swmimp094,1,6,7,0.17064
deepseek32b,implicature,swmimp094,2,1,2,0.394603
deepseek32b,implicature,swmimp094,2,2,3,0.200595
deepseek32b,implicature,swmimp094,2,3,4,0.255399
deepseek32b,implicature,swmimp094,2,4,5,0.241938
deepseek32b,implicature,swmimp094,2,5,6,0.041682
deepseek32b,implicature,swmimp094,2,6,7,0.052766
deepseek32b,implicature,swmimp094,3,1,2,0.392194
deepseek32b,implicature,swmimp094,3,2,3,0.331552
deepseek32b,implicature,swmimp094,3,3,4,0.306792
deepseek32b,implicature,swmimp094,3,4,5,0.201805
deepseek32b,implicature,swmimp094,3,5,6,0.206594
deepseek32b,implicature,swmimp094,3,6,7,0.084499
deepseek32b,implicature,swmimp095,1,1,2,0.091936
deepseek32b,implicature,swmimp095,1,2,3,0.088037
deepseek32b,implicature,swmimp095,1,3,4,0.080603
deepseek32b,implicature,swmimp095,1,4,5,0.184113
deepseek32b,implicature,swmimp095,2,1,2,0.130346
deepseek32b,implicature,swmimp095,2,2,3,0.09326
deepseek32b,implicature,swmimp095,2,3,4,0.061188
deepseek32b,implicature,swmimp095,2,4,5,0.117316
deepseek32b,implicature,swmimp095,3,1,2,0.065016
deepseek32b,implicature,swmimp095,3,2,3,0.0843
deepseek32b,implicature,swmimp095,3,3,4,0.161063
deepseek32b,implicature,swmimp095,3,4,5,0.090167
deepseek32b,implicature,swmimp096,1,1,2,0.323483
deepseek32b,implicature,swmimp096,1,2,3,0.205289
deepseek32b,implicature,swmimp096,1,3,4,0.188264
deepseek32b,implicature,swmimp096,1,4,5,0.198238
deepseek32b,implicature,swmimp096,1,5,6,0.183048
deepseek32b,implicature,swmimp096,2,1,2,0.280563
deepseek32b,implicature,swmimp096,2,2,3,0.299709
deepseek32b,implicature,swmimp096,2,3,4,0.261659
deepseek32b,implicature,swmimp096,2,4,5,0.129274
deepseek32b,implicature,swmimp096,2,5,6,0.331011
deepseek32b,implicature,swmimp096,3,1,2,0.477021
deepseek32b,implicature,swmimp096,3,2,3,0.436333
deepseek32b,implicature,swmimp096,3,3,4,0.369946
deepseek32b,implicature,swmimp096,3,4,5,0.356851
deepseek32b,implicature,swmimp096,3,5,6,0.231151
deepseek32b,implicature,swmimp097,1,1,2,0.204499
deepseek32b,implicature,swmimp097,1,2,3,0.139742
deepseek32b,implicature,swmimp097,1,3,4,0.158312
deepseek32b,implicature,swmimp097,1,4,5,0.053755
deepseek32b,implicature,swmimp097,1,5,6,0.240517
deepseek32b,implicature,swmimp097,1,6,7,0.452214
deepseek32b,implicature,swmimp097,2,1,2,0.062193
deepseek32b,implicature,swmimp097,2,2,3,0.257885
deepseek32b,implicature,swmimp097,2,3,4,0.239456
deepseek32b,implicature,swmimp097,2,4,5,0.259797
deepseek32b,implicature,swmimp097,2,5,6,0.187728
deepseek32b,implicature,swmimp097,2,6,7,0.269716
deepseek32b,implicature,swmimp097,3,1,2,0.153959
deepseek32b,implicature,swmimp097,3,2,3,0.196698
deepseek32b,implicature,swmimp097,3,3,4,0.260102
deepseek32b,implicature,swmimp097,3,4,5,0.098572
deepseek32b,implicature,swmimp097,3,5,6,0.062575
deepseek32b,implicature,swmimp097,3,6,7,0.335951
deepseek32b,implicature,swmimp098,1,1,2,0.171145
deepseek32b,implicature,swmimp098,1,2,3,0.544654
deepseek32b,implicature,swmimp098,1,3,4,0.199152
deepseek32b,implicature,swmimp098,1,4,5,0.247299
deepseek32b,implicature,swmimp098,1,5,6,0.186178
deepseek32b,implicature,swmimp098,1,6,7,0.465006
deepseek32b,implicature,swmimp098,2,1,2,0.241722
deepseek32b,implicature,swmimp098,2,2,3,0.453609
deepseek32b,implicature,swmimp098,2,3,4,0.355691
deepseek32b,implicature,swmimp098,2,4,5,0.599371
deepseek32b,implicature,swmimp098,2,5,6,0.116741
deepseek32b,implicature,swmimp098,2,6,7,0.315378
deepseek32b,implicature,swmimp098,3,1,2,0.048188
deepseek32b,implicature,swmimp098,3,2,3,0.303856
deepseek32b,implicature,swmimp098,3,3,4,0.333191
deepseek32b,implicature,swmimp098,3,4,5,0.355987
deepseek32b,implicature,swmimp098,3,5,6,0.310113
deepseek32b,implicature,swmimp098,3,6,7,0.302317
deepseek32b,implicature,swmimp099,1,1,2,0.273808
deepseek32b,implicature,swmimp099,1,2,3,0.221947
deepseek32b,implicature,swmimp099,1,3,4,0.429764
deepseek32b,implicature,swmimp099,1,4,5,0.311392
deepseek32b,implicature,swmimp099,2,1,2,0.294627
deepseek32b,implicature,swmimp099,2,2,3,0.336228
deepseek32b,implicature,swmimp099,2,3,4,0.367272
deepseek32b,implicature,swmimp099,2,4,5,0.36971
deepseek32b,implicature,swmimp099,3,1,2,0.424945
deepseek32b,implicature,swmimp099,3,2,3,0.162472
deepseek32b,implicature,swmimp099,3,3,4,0.431661
deepseek32b,implicature,swmimp099,3,4,5,0.506874
deepseek32b,implicature,swmimp100,1,1,2,0.208448
deepseek32b,implicature,swmimp100,1,2,3,0.255291
deepseek32b,implicature,swmimp100,1,3,4,0.401124
deepseek32b,implicature,swmimp100,1,4,5,0.092607
deepseek32b,implicature,swmimp100,1,5,6,0.288535
deepseek32b,implicature,swmimp100,2,1,2,0.293386
deepseek32b,implicature,swmimp100,2,2,3,0.536467
deepseek32b,implicature,swmimp100,2,3,4,0.412352
deepseek32b,implicature,swmimp100,2,4,5,0.465106
deepseek32b,implicature,swmimp100,2,5,6,0.17424
deepseek32b,implicature,swmimp100,3,1,2,0.456092
deepseek32b,implicature,swmimp100,3,2,3,0.475568
deepseek32b,implicature,swmimp100,3,3,4,0.216158
deepseek32b,implicature,swmimp100,3,4,5,0.296909
deepseek32b,implicature,swmimp100,3,5,6,0.374508
deepseek32b,implicature,swmimp101,1,1,2,0.329732
deepseek32b,implicature,swmimp101,1,2,3,0.309374
deepseek32b,implicature,swmimp101,1,3,4,0.532118
deepseek32b,implicature,swmimp101,1,4,5,0.353871
deepseek32b,implicature,swmimp101,1,5,6,0.245285
deepseek32b,implicature,swmimp101,1,6,7,0.50646
deepseek32b,implicature,swmimp101,1,7,8,0.462186
deepseek32b,implicature,swmimp101,1,8,9,0.276571
deepseek32b,implicature,swmimp101,1,9,10,0.153754
deepseek32b,implicature,swmimp101,1,10,11,0.215626
deepseek32b,implicature,swmimp101,1,11,12,0.09019
deepseek32b,implicature,swmimp101,2,1,2,0.527113
deepseek32b,implicature,swmimp101,2,2,3,0.354156
deepseek32b,implicature,swmimp101,2,3,4,0.258718
deepseek32b,implicature,swmimp101,2,4,5,0.384979
deepseek32b,implicature,swmimp101,2,5,6,0.311771
deepseek32b,implicature,swmimp101,2,6,7,0.261909
deepseek32b,implicature,swmimp101,2,7,8,0.281464
deepseek32b,implicature,swmimp101,2,8,9,0.189926
deepseek32b,implicature,swmimp101,2,9,10,0.266852
deepseek32b,implicature,swmimp101,2,10,11,0.270566
deepseek32b,implicature,swmimp101,2,11,12,0.199053
deepseek32b,implicature,swmimp101,3,1,2,0.374871
deepseek32b,implicature,swmimp101,3,2,3,0.272593
deepseek32b,implicature,swmimp101,3,3,4,0.434757
deepseek32b,implicature,swmimp101,3,4,5,0.454623
deepseek32b,implicature,swmimp101,3,5,6,0.272878
deepseek32b,implicature,swmimp101,3,6,7,0.165071
deepseek32b,implicature,swmimp101,3,7,8,0.090713
deepseek32b,implicature,swmimp101,3,8,9,0.334305
deepseek32b,implicature,swmimp101,3,9,10,0.386557
deepseek32b,implicature,swmimp101,3,10,11,0.147887
deepseek32b,implicature,swmimp101,3,11,12,0.076276
deepseek32b,implicature,swmimp102,1,1,2,0.334712
deepseek32b,implicature,swmimp102,1,2,3,0.287742
deepseek32b,implicature,swmimp102,1,3,4,0.108078
deepseek32b,implicature,swmimp102,1,4,5,0.048885
deepseek32b,implicature,swmimp102,1,5,6,0.297704
deepseek32b,implicature,swmimp102,1,6,7,0.274336
deepseek32b,implicature,swmimp102,1,7,8,0.311038
deepseek32b,implicature,swmimp102,1,8,9,0.245288
deepseek32b,implicature,swmimp102,1,9,10,0.191874
deepseek32b,implicature,swmimp102,1,10,11,0.200684
deepseek32b,implicature,swmimp102,1,11,12,0.251032
